,screenName,userId,text,location,multi-team
3480,jourdynkendyl,79870636.0,#TeamValor #TeamRed :-),"Mississippi, USA",False
3481,jynebug,392411658.0,@PokemonGoNews my first 10k egg!! #TeamValor https://t.co/4bDnT04SoW,"Bloomfield, NJ",False
3482,AmbroseGirl127,1708905816.0,Barely level 5 I know I'm behind but came to say I'm #TeamValor #TeamValorRules 👊 sorry @AlexWassabi 😳,"Phoenix, AZ",False
3483,FarisfromDisney,464894732.0,Your life goals . #Disney #PokemonGo #TeamValor https://t.co/yNfi3G2X6s,"Florida, USA",False
3484,Juddy_huston,1132755302.0,team valor can blow me https://t.co/MQzVLxj9uJ,"Myrtle Beach, SC",False
3485,mamahawes,1478785729.0,@Vangsness @Garcia_BAU please tell me you're Team Mystic!,"Andover, MA",False
3486,sarahnicxle,576587111.0,the best people are people who chose team mystic,"Staten Island, NY",False
3487,brycemduncan,547833061.0,@Lhammack22 we sure are #Instinct,"Martinsville, IN",False
3488,brycemduncan,547833061.0,Is @Lhammack22 in the tabernacle parking lot #teamyellow,"Martinsville, IN",False
3489,chrisdevera,23396735.0,#PokemonGO #TeamMystic ✊🏽💯 https://t.co/Uyef2SB3AO,"Florida, USA",False
3490,downriverish,91853748.0,If you're on team valor and in YPSI. Join our group on Facebook. We do raids and take over gyms frequently. #makevalorgreatagain,"Gibraltar, MI",False
3491,CHVDHVTT3R,354099818.0,@BroMarsh lol ur probably on team mystic tbh fam roflcopter 🚁🚁🚁,"Coeur d'Alene, ID",False
3492,AileenAvila29,615506271.0,NOOOOO TEAM VALOR IS WHERE IT'S AT https://t.co/fsxivC4yL4,"Ewa Gentry, HI",False
3493,hennyproud,1290495758.0,#TeamMystic https://t.co/kr2niJ9DSV,San Francisco State University (SFSU),False
3494,joshkipple,34141125.0,City Park is a Pretty Great Place to See Some Real Monsters and Some Pocket Monsters #TeamValor… https://t.co/pONVqBLgPU,"Denver, CO",False
3495,PCrow326,2661701175.0,@AngriestPat with @GREATBLACKOTAKU and @PeachSaliva standing against you how can you or your team possibly win #valor,"Manhattan, NY",False
3496,Keshun_greene,343835028.0,@michaela_pinter team instinct for sure,"Golden Gate, FL",False
3497,CrimZhu,91563160.0,"@miguel4_0 Yeah, that's true :P tho I feels the team instinct is the most bara team!","San Francisco, CA",False
3498,Zackk__Pugh,338867213.0,@wot_jacob @_azurill good. fuck your set. #TeamValor,"Sweetwater, TX",False
3499,Triggerhappy938,15931930.0,"@AngriestPat joins team instinct, is wrong for the first time ever","Little Rock, AR",False
3500,Alvxnovo,717154074.0,This game is about to get even more intense #TeamMystic  https://t.co/OVhOdoJ9qa,"Country Club, FL",False
3501,vinnie_thepoo,25345650.0,This #PokemonGO is getting out of hand. I just witnessed a fight between the pokecrips and the pokebloods. #denver #lol #Instinct,"Denver, CO",False
3502,marcellotagnani,2958215209.0,Poke date not invited if you aren't #teammystic,"Wildomar, CA",False
3503,davis_gene,547401627.0,@nipplexhair caint #instinct,"Grand Forks, ND",False
3504,Sailorbristv,1626446857.0,"@capuchinokappu man, they probably aren't fans of team valor.","Colton, CA",False
3505,reblelife666,2720274343.0,#TeamMystic we stay winning out here bois 🤘🏼@TeamMysticPGO https://t.co/iI19QAmQuz,"Ventura, CA",False
3506,SpaceLean,314797090.0,"Now I can't stop and snap to take a picture without someone asking me "" what team you on?"" or ""pokémon?"" 😂  Team Valor by the way 😎🔴","Brookline, MA",False
3507,BradyYoungerman,129648939.0,@BradyYoungerman Someone that isnt on team valor with high level Pokemon should go and wreck these kids,"Aloha, OR",False
3508,CrimZhu,91563160.0,Yay Doodling Team Instinct Pokemon Trainer! What do you guys think? https://t.co/R69olrzCtZ,"San Francisco, CA",False
3509,maxringbom,4870568931.0,#TeamMystic this our moment.  https://t.co/hvJ7OSoXM8,"Manhattan, NY",False
3510,impertunetX,1567258472.0,I choose #TeamInstinct,"North Las Vegas, NV",False
3511,amberbailey2007,34361636.0,#PokemonGo I AM WITH MY PEOPLE. Where's my #TeamInstinct at? @ Public Garden https://t.co/Ty4EAaEvYE,"Boston, MA",False
3512,LycaNinja,171771853.0,@DankSergalMemes @TeamMysticPGO He has #TeamMystic in the bio...,"North Carolina, USA",False
3513,ArenJpg,3815213533.0,Team valor r the type of people to spoof gps,"Riverside, CA",False
3514,AlBrownie81,415610132.0,This shit right here is what gets you blocked 💀💀 #TeamInstinct https://t.co/ThUx2vi2Zj,"Janesville, WI",False
3515,tehpookar,109257583.0,I didn't do anything but #squadup #TeamInstinct https://t.co/dIlBezAGgm,"Yonkers, NY",False
3516,perckyboobies,2977435380.0,#TeamValor  https://t.co/wIeDjJT79o,"Vacaville, CA",False
3517,Garrettwhitley9,1284552798.0,Team valor is the best team to join,"League City, TX",False
3518,thrashmouth,3311333573.0,Getting there. #teamvalor https://t.co/xA9Ct0CGpd,"Tarpon Springs, FL",False
3519,Essence_Daniel,1138548828.0,#TeamValor,"New Mexico, USA",False
3520,serphimor,2307744914.0,Hanging out at #TeamInstinct HQ for East Texas. @ What About Kabob https://t.co/VK0ryLVlD6,"Tyler, TX",False
3521,ItsMeTonyT,632302269.0,@LeinArtTweets @NerdOfGodcast Looks like #TeamValor was a little late to the party,"Orlando, FL",False
3522,tessa_fisher,574012768.0,#TeamValor,"North Carolina, USA",False
3523,baldfatguy,32894786.0,Just finished pressing this little beauty. Who wants one? #pokemongo #teammystic… https://t.co/kVLUnlmKW4,"Ohio, USA",False
3524,TravezRipley,5849492.0,Machomp came to destroy Ocean Beach. #pokemongo #teaminstinct @ Wonderland Ocean Pub https://t.co/gdPBU4cWY3,"San Diego, CA",False
3525,tpeterson_10,1703009946.0,#TeamValor,"Tucson, AZ",False
3526,JordanSuttton,283887775.0,"What is red may never die. 

#TeamValor 
#TeamValorRules 
#GoT 
#Greyjoy","Bakersfield, CA",False
3527,danieIaguilarrr,29753506.0,#TeamValor https://t.co/mWafKwE1ub,"Myrtle Beach, SC",False
3528,a_webb9612,2276177761.0,#TeamInstinct for life,"Mesquite, TX",False
3529,joeyskawaii,172872428.0,imagine hating yourself enough to pick team instinct,"Los Angeles, CA",False
3530,mikaela_wray,2293013561.0,Super glad I picked #TeamInstinct bc of this meme.  https://t.co/dTFB5uGE5k,"Virginia, USA",False
3531,JuicyJayCant11,45838546.0,#TeamMystic,"Morgantown, WV",False
3532,jacobvance__,2166058686.0,@JustinGonzal3z fuck a team blue. This is bleasanton bro team valor for life,"Dublin, CA",False
3533,mamikaze,13269692.0,Boo #teammystic #pokemongo @ Qdoba Mexican Grill https://t.co/omYRoRrOGa,"Seattle, WA",False
3534,thinktanktrivia,436079040.0,Last night TEAM MYSTIC won @thinktanktrivia @unlikely__story with 137 points!!! #southshorema… https://t.co/ozMEM2zyuV,"Plainville, MA",False
3535,KingAngryTom,1264672656.0,May or may not have tried to hunt for a squirtle in a Cemetery. I failed but did win a gym for #TeamInstinct #PokemonGO,"Hamburg, NY",False
3536,sjredwings33,1167217735.0,Team Instinct has taken over SJ gyms 🔥🔥🔥🔥,"St Johns, MI",False
3537,bigsmalldiesel,163276175.0,@Clayton2Powell thank you for the warm welcome! I feel at home here with #teamvalor and I know this is where I can best further my talents,"Salt Lake City, UT",False
3538,fahmsikder,17608287.0,@shay_khandalek im gonna give you noogies in the name of team mystic. watch out,"Manhattan, NY",False
3539,MatthewHass13,7.428559902451016e+17,@PGOTeamValor owns all 6 gyms on/around University of Redlands 🙌 #TeamValor #PokemonGO,"Redlands, CA",False
3540,gusreyesss,2823217928.0,#TeamInstinct https://t.co/s3wHyuAAnn,"Long Beach, CA",False
3541,dorky_gabby,155308891.0,When you finally evolve your Pokemon and you get this beauty😍😭 #PokemonGO #TeamMystic https://t.co/mMQWYVPXxq,"Montebello, CA",False
3542,kedar_holtan,1939022978.0,I found out Hilary Clinton was on Team valor.. After I picked team valor... Needless to say.. https://t.co/dvTTCamoqF,"Garden City, ID",False
3543,chrizferrer95,865667946.0,#TeamInstinct or die 😤,"Michigan, USA",False
3544,BrandonSoDopeee,186637401.0,#TeamMystic,"Los Angeles, CA",False
3545,R0botHead,436716946.0,14 away from Kanto badge! #pokemongo #teamyellow #gottacatchemall @ Daniel Island Waterfront Park https://t.co/ldE5DNcMir,"Mount Pleasant, SC",False
3546,taynk_rice,52351814.0,"If #TeamValor doesnt sound like a new age team rocket to you, you didnt watch the series.","Eugene, OR",False
3547,TTrainisWinning,386908360.0,Go #TeamInstinct #YellowAllDay https://t.co/9X61dJmSP0,"Houston, TX",False
3548,jadoremonay,717770371.0,Team Valor,"Los Angeles, CA",False
3549,letrufflebutter,65447693.0,Just caught a Fearow bitches!!! #teammystic #teammystic❄️ #southflorida #fortlauderdale #fearow… https://t.co/o3XFHp62rm,"Fort Lauderdale, FL",False
3550,CL_Conner,258548419.0,"the only negative side to #PokémonGo is the suffering my gas tank and phone's battery life are going through. 
#TeamMystic💙","Mandeville, LA",False
3551,SwankyBrian,543001814.0,"Ya boii got his first gym last night 
#TeamInstinct #flex ⚡️ https://t.co/GIiNh0FL10","Ontario, CA",False
3552,teeveeealv,88580458.0,You can just tell when someone's team mystic 😒,"San Juan, TX",False
3553,taynk_rice,52351814.0,@Jlaguirre23 #TeamInstinct,"Eugene, OR",False
3554,LydiaJeanArt,3296575422.0,Team Valor! Pins and Magnet sets coming soon! #PokemonGo #pokemon #teamvalor @BuzzFeed https://t.co/2XJOORUeKn,"Chicago, IL",False
3555,sstainback88,269469847.0,Team Valor🔴 https://t.co/51UFK3kVjA,"Chesapeake, VA",False
3556,noah_eye_21,117569574.0,my first win!!! #PokémonGo #teamMystic @ St. Stephen Catholic Church https://t.co/yuRHUKz8yi,"Honolulu, HI",False
3557,musicaljae,396257347.0,Just took my first gym #teammystic #fightmebro #pokemongo @ Brick Township Reservoir https://t.co/h1RAUTaTUS,"Allenwood, NJ",False
3558,stevenromolino,2352379908.0,#TeamMystic  https://t.co/5NdSa35gLv,"Lapeer, MI",False
3559,cvollair,3484440072.0,@sarahgrinch @gamespot team instinct for the win!!!!!,"Tempe, AZ",False
3560,SnakeMomOregon,7.091382985983263e+17,#PokemonGO Woohoo!! #gottacatchemall #TeamMystic https://t.co/6EJ8FMC06K,"Oregon, USA",False
3561,RebeiroStephen,2942160998.0,This guy makes me glad I'm on #TeamMystic seriously bruh chill. Carry me daddy https://t.co/ri0w1rfHog,"Willow Park, TX",False
3562,_aionata,2275275765.0,#teaminstinct  https://t.co/NfaAixEPBb,"Colesville, MD",False
3563,CalebRitchie,978685441.0,Running into family is always nice #terryfam #TeamMystic #AlkekTakeover #PokemonGO https://t.co/xF56bFvTMv,"San Marcos, TX",False
3564,Austiinxo,3299339690.0,Team valor blood🅱 https://t.co/3KGPxorDqO,"Moreno Valley, CA",False
3565,kynziface666,572997399.0,so we took over our first gym today 😎 lol @ whoever left a 300cp pidgeotto #teammystic… https://t.co/7VGVD9nAT6,"Seattle, WA",False
3566,darkmoney25,3339314293.0,Yes got in my first gym 💪🏾😜😍@PokemonGoMemes @LifeOfPokemonGO @PKGOTeamValor #TeamValor https://t.co/sDEus1FDmP,"Florida, USA",False
3567,R0botHead,436716946.0,"Lol I love Haunter #pokemongo #teamyellow @ Mount Pleasant, South Carolina https://t.co/YU9NQ0WS9X","Mount Pleasant, SC",False
3568,TeamValorDE,7.526478409172255e+17,Becks Pond is now a level 6 Gym! #PaintItRed #TeamValor https://t.co/GgHhc03CF3,"Delaware, USA",False
3569,darkmoney25,3339314293.0,Yessss got in my first gym💪🏾😍😂😜@USPokemonGoNews @PokemonGoMemes @LifeOfPokemonGO @PKGOTeamValor #TeamValor,"Florida, USA",False
3570,87ChrisWright,300367769.0,So legendary Pokemon can hatch from eggs??? This better be a team instinct exclusive lol,"Indianapolis, IN",False
3571,caleighallen,43002297.0,"don't you wish your girlfriend was 
#TEAMVALOR
✨🎀💖🦄💖🎀✨
#PokemonGo #SouthernSenshiSquad #90sDay @… https://t.co/yeNoQWDceJ","Georgia, USA",False
3572,R0botHead,436716946.0,"Woot! #pokemongo #teamyellow @ Mount Pleasant, South Carolina https://t.co/ld52Pkr1KG","Mount Pleasant, SC",False
3573,gracie_yeoman,1658011483.0,#TeamMystic  https://t.co/1hRuFOr5I5,"Macomb, MI",False
3574,HunterDaviz,344073645.0,Team Instinct is where it's at honestly,"Alabama, USA",False
3575,R0botHead,436716946.0,"Team Rocket Cat XD #POKEMONGO #TEAMYELLOW @ Mount Pleasant, South Carolina https://t.co/3tYw20S4Tp","Mount Pleasant, SC",False
3576,republicofben,1065718496.0,jesus is on team valor,"Vancouver, WA",False
3577,itsjoshuaolivar,2784961424.0,Moltres didn't show up. 🤔 team valor takin L's https://t.co/RdGBMT8Q9P,"Eastvale, CA",False
3578,ryryy_escalante,1367541073.0,#TeamValor taking over @SixFlags!!!!,"California, USA",False
3579,Chrisvierling12,2384713508.0,Team valor is the big sea lion because team valor for the win 🙌🏼 https://t.co/C6YlzrZFio,"San Antonio, TX",False
3580,R0botHead,436716946.0,"Dragons!! #pokemongo #teamyellow @ Mount Pleasant, South Carolina https://t.co/PwfnREB8Qq","Mount Pleasant, SC",False
3581,damnitkaille,3000395970.0,red or dead #TeamValor,"Clovis, CA",False
3582,Lightsout3235,597245814.0,Still playing #PokemonGo waiting to weigh in. #TeamValor https://t.co/OU0NRuY8zz,"Layton, UT",False
3583,Kevkalby,3119842475.0,#TeamInstinct dominating #Burbank!!!  @PokemonGOCA,"Burbank, CA",False
3584,imzkat,126206448.0,Wow! #pokemongymleader #teammystic #pokemon #pokemongo #pokemontrainer #kantoregion #pokémon… https://t.co/WF1Vz0Vuti,"Rockville, MD",False
3585,JessieAnn118,299923941.0,THE WELLS HALL PREACHER IS THE CAPTAIN OF TEAM INSTINCT I CANNOT https://t.co/s7GiJL7J6h,"Grand Haven, MI",False
3586,Ocho_Aguirre,315609911.0,Hahaha . I'm down. . #TeamMystic https://t.co/lvYcdsBk1S,"Mecca, CA",False
3587,FelixNavidad__,417947952.0,@LuzdivinaRUIZ team valor (red),"Manhattan, NY",False
3588,Jordan_skates_,2888140530.0,You know why you should be team Valor? Cause Blue and Gold are the color of the warriors and how did that end up.,"Benicia, CA",False
3589,raoch4777,156106734.0,@KingVelarde55 Nah fam Red and Yellow are both garbage #TeamMystic https://t.co/M7t4mSXe1I,"Colorado, USA",False
3590,Bray_Brayyy,527479567.0,ATTN: Sources from Braylon's camp have leaked and said Braylon Warrior will take his talents to team VALOR🔴🔴,"Norman, OK",False
3591,arandomdog,139441700.0,@RandomRetto To be honest I have no clue what each team means so I just picked the 2nd best one as everyone hates team instinct.,"Pleasanton, CA",False
3592,Daichiomg,2235405516.0,Mfw I steal a gym as soon as it became unclaimed while Team Valor ppl were getting jt down for so long https://t.co/AOX4oNfvpf,"San Diego, CA",False
3593,Are_Aye_Tee,33603530.0,"#pokemon #pokemongo #teamvalor @ Riverview Water Park, Mesa https://t.co/tRkKkkyUtT","Mesa, AZ",False
3594,R0botHead,436716946.0,"More Fossil types! #pokemongo #teamyellow @ Mount Pleasant, South Carolina https://t.co/mi2CQy9DMD","Mount Pleasant, SC",False
3595,R0botHead,436716946.0,"Racing rhyhorn! #pokemongo  #teamyellow @ Mount Pleasant, South Carolina https://t.co/727vazU8ca","Mount Pleasant, SC",False
3596,Gerow1815,79540643.0,#ratbomb from #hotwheels #valor #diecast #collectthemall @ Redland Market Village https://t.co/5T6DpxmvEc,"Princeton, FL",False
3597,pachecot31,3218950348.0,#TeamValor wot ya gon do bout it m8 https://t.co/vQTeBoWgin,"Marietta, GA",False
3598,TeamValorDE,7.526478409172255e+17,@JordanMatic Everyones Team Valor!,"Delaware, USA",False
3599,TeamValorDE,7.526478409172255e+17,Becks Pond is secure! Shoutout to @reckonings for the help! #TeamValor https://t.co/DJDR1sxuKr,"Delaware, USA",False
3600,TheRenegadePimp,53808789.0,Both of the gyms by my house have been #TeamInstinct since this morning. ☇,"Mesquite, TX",False
3601,VoidVillian,275769322.0,@chilltyler @p00p__ team valor what's good?,"Thousand Oaks, CA",False
3602,howie_gould,2898857533.0,Gang gang #TeamInstinct https://t.co/GqcuViZIa0,"Shingle Springs, CA",False
3603,lizziestrupat,28859874.0,Hmu if you're #TeamMystic in Laguna Niguel. Let's get some gyms! https://t.co/2lmVyWUqe0,"Laguna Niguel, CA",False
3604,Vastus_Praeda,2189419040.0,@AngriestPat #TeamMystic https://t.co/TqLkkwm3MJ,"Hayward, CA",False
3605,Pinucho714,7.15615825131135e+17,@JohnLegere #TeamInstinct 💪,"Palos Blancos, USA",False
3606,Disturbed_1ne,356522969.0,@TommyNapolitano perhaps theres a reason why no one likes Team Mystic.  Read between the lines. 😉 https://t.co/Crf5vIOtS2,"Muscatine, IA",False
3607,killyourfm,2024911.0,@ChumsKnifeblade #TeamValor!,"Henderson, NV",False
3608,Alex8awa,24336290.0,@TamashiiHiroka #TeamInstinct https://t.co/bbd7VB3QlL,"Houston, TX",False
3609,MathueHeath,1473485526.0,Great day for team instinct https://t.co/tV2BrDA7o1,"Chesapeake, VA",False
3610,cruztidwell,371615373.0,No one is team mystic in Jasper🙃😑,"Alabama, USA",False
3611,kristennn8998,1064580110.0,A person on team instinct just put their weedle with a cp of 90 into the gym down the street from me.....,"Dover, NH",False
3612,Devonte101010,2607876635.0,Just to let yall know #TeamInstinct is a ☇☇Zapdos☇☇ and is way powerful then the other two teams legendary Pokémon just to let yall know😏,"Olive Branch, MS",False
3613,ashleytet,74030266.0,Rare sighting: Team Instinct owned gym https://t.co/eVdC6GJWja,"Mansfield, TX",False
3614,jordanbusse,157117895.0,sibling rivalry #TeamValor https://t.co/mDlkxZM7NR,"Cape Coral, FL",False
3615,ktroxss,4554679336.0,#TeamValor  https://t.co/8mWIjhKgrt,"North Carolina, USA",False
3616,__leelee7,2492398518.0,Ok so I picked #TeamValor 🔥,"California, USA",False
3617,hspncatthedisco,2265563533.0,Team valor for the win!! ✋ https://t.co/x3XaIJ4jP5,"Houston, TX",False
3618,kimlongvo,156917905.0,"I was destined to be #TeamInstinct in #PokemonGO. But deep down, I'm actually Team #DigiDestined. #Digimon https://t.co/7ugEorSrGH","Garden Grove, CA",False
3619,AskYourMom_69,41284168.0,#TeamValor 🤘🤘🤘 https://t.co/n8HsJOfFGc,"San Antonio, TX",False
3620,Makatzafox,311122897.0,@Crashfennec @MykeriFox totally went team mystic. Lol,"Merritt Island, FL",False
3621,NguyenNewton,2367499642.0,"#TeamValor

Valor
Valo
Val
V
Vi
Viet
Vietnam
VIETNAMESE GANG THAT I BANG WIT
RIDE WITH THA SAME CLICK
GIET MAY THANG NAO TAO KHONG BIET 🔥🔥","San Jose, CA",False
3622,BSPLibrary,2828973560.0,"#TeamMystic holds the gym all day, thanks to a massive Snorlax #PokemonGO #Pokestop https://t.co/RPCw9wlQZN","Pinellas Park, FL",False
3623,TheGreatMATTsPy,285431653.0,@Nick_Luch_ team mystic does whatever we want son,"Springfield, PA",False
3624,cinday_k,265764321.0,@UGADawgCamp Already did👌🏽 #Teamred 🐶🐾,"Georgia, USA",False
3625,dictvtor,411688728.0,"If u #TeamValor 
LETS GO CATCH SOME POKEMANS RN","Plano, TX",False
3626,SummitHall,298206454.0,"RHC Heidi is #TeamMystic , what are you?? https://t.co/AFg46pDg1E","Morgantown, WV",False
3627,TeamValorPDX,2331248888.0,Does anyone else get the feeling that Team Instinct are the Hufflepuffs of Pokemon...... 😂,"Portland, OR",False
3628,TheatreSlave,27577211.0,@ItsJRE #TeamValor,"Fairfield, CA",False
3629,sg15z,14144354.0,#TeamValor rules this neighborhood bitches 😝 #PokemonGO https://t.co/qEEByo3ynH,"Houston, TX",False
3630,thatgirl_rinerr,357054238.0,@asileo @stedmondhampton ahhhh I'm so confused 😂😂😂😂😳😳 team mystic all the way twats💙💙💙,"North Carolina, USA",False
3631,NerdCaste,1242528480.0,Thinking of making a second #PokemonGO account just so I can pick the other team that isn't #TeamMystic,"Livermore, CA",False
3632,choiseunghyns,2159700660.0,STOP IM TEAM VALOR  https://t.co/NezmoDoONN,"Tustin, CA",False
3633,tdigirl145,7.417731867784643e+17,That moment when Pokemon Go accidentally starts a gang war #TeamMystic #gangwars2016,"Charlotte, NC",False
3634,folanation,827912412.0,Just took over my first gym #TeamMystic,"Windham, CT",False
3635,lethalsnake65,1273885130.0,#TeamValor https://t.co/G5wqDdJsSw,"Oceana, WV",False
3636,RachelSuding,1679839873.0,Officially #TeamInstinct 😏💛⚡️,"Louisville, KY",False
3637,phyllie417,22689246.0,@NissanUSA I wish I would have known. Just bought a new Chevy. #PokemonGO #TeamValor,"Lebanon, MO",False
3638,Xelleon,62680901.0,@mk_ilano #teammystic,"Chula Vista, CA",False
3639,IAMSOUNDCHIP,2391630829.0,TEAM MYSTIC TAKES THE OAKLAND AIRPORT https://t.co/ezSEKz7mDV,"Oakland, CA",False
3640,ughhhh____,2366497153.0,um team valor is also the gang sign for a gunnn  https://t.co/UaQrUvRZlO,"Houston, TX",False
3641,Coed_chase,2204249246.0,"If you chose Team Instinct I Fw you
🏆","Florida, USA",False
3642,breebree3636,2508375859.0,@maddxn called me an asshole Bc I'm on team valor,"West Covina, CA",False
3643,DA_Boss_Queen,749505313.0,#TeamMystic RULES! https://t.co/9jH8uJoGCf,"Colton, CA",False
3644,SoCalITGuy,1567075795.0,When CTO calls an impromptu meeting to catch #Pokémon and is #TeamValor?! That's #Winning #PokémonGo #TGIF #LoveWhereIWork #GottaCatchemAll,"Torrance, CA",False
3645,Dawiseguy,314767960.0,Had to choose team instinct because the first legendary I had as a pokemon card was a Spanish zapdos,"Powell, OH",False
3646,DevonsTooMuch,1046322823.0,team mystic nigga!,"Murrieta, CA",False
3647,TommyNapolitano,2415163255.0,"@iseeyouugly You'll get there soon! And when you do, Team Valor will welcome you!! :D Hahaha!","Alafaya, FL",False
3648,Coed_chase,2204249246.0,@TorrinBixler I thought team instinct was yellow?!,"Florida, USA",False
3649,Trippy203,3069172116.0,"I'm back from AZ for a couple weeks hit me up if we're friends, or your tryna play Pokemon go #teamvalor https://t.co/lWFhbJPv1C","Wolcott, CT",False
3650,trav_allen,428528642.0,@skoaldipper92 NO ONE CARES #TEAMVALOR,"Lancaster, OH",False
3651,jaysoncole2,2897867076.0,@ProSyndicate #TeamValor,"Newcomerstown, OH",False
3652,VenomousFatman1,207516037.0,"@sarahgrinch @gamespot Go Team Mystic. You'll have a lot of fun. Not a lot of mean people, plus ice cream for everyone. #TeamMystic","Miramar, FL",False
3653,mlbrumage,29390525.0,"@AshtonMakesArt Oh. Well, I guess we can't talk anymore. #TeamValor","Barrackville, WV",False
3654,halliehublah,356984822.0,"like if you're team valor so I know who my true friends r, thank.","Ohio, USA",False
3655,ellieanstrand,1293426620.0,@callmecolbae DAAANNNNGGGG team instinct all the way tho,"Naperville, IL",False
3656,spazful,3222693974.0,team valor no chill⚡️😏,"California, USA",False
3657,SakeOne,20552406.0,Team Mystic is ready and waiting to defend #SakeOne's gym! #BringItOn #PokemonGo https://t.co/6lWn08JN8p,"Forest Grove, OR",False
3658,Kawaii_Steph623,989990342.0,"It's a Pokémon Go kinda day! So who's playing Pokémon Go? What team are you on?
#TeamMystic… https://t.co/qdvGK3Lik7","Troy, MI",False
3659,OnYourMARCs,340442756.0,@YesItsGB I'm grabbing the mic and yelling team valor,"Red Bank, NJ",False
3660,GianniOlivares,599822415.0,Team Mystic! Although I love all 370z 😍 https://t.co/I4zntNnJXH,"Scottsdale, AZ",False
3661,TommyNapolitano,2415163255.0,"ALSO, fellow Team Valor members please @ me! I want to know who's with me!! :P","University, FL",False
3662,mikeyxangelo,713704663.0,#TeamVALOR 😈 https://t.co/iBXJ8l0PsV,"South San Jose Hills, CA",False
3663,Gettsomeekeiith,1120915710.0,@nat_the_cattt laaaame team #Instinct,"Fresno, CA",False
3664,JBSADAMSAPPLE,38337752.0,Team Mystic can suck my ass,"Oakland, CA",False
3665,HV2090,1322787373.0,Snorlax looks so funny on top of that gym tower lol #PokemonGO #TeamMystic #Snorlax https://t.co/PMfGGt5luq,"Sugar Land, TX",False
3666,joshua_schwag,2724505590.0,#TeamValor ALL DAY BABY!,"Seattle, WA",False
3667,LastNameCutlet,160983421.0,About to go to Voodoo Dog for free mac n cheese and fries #TeamMystic #Rulez #D00d,"Tallahassee, FL",False
3668,annikabraaten,2565842399.0,if you ain't team mystic i can't trust you and that's just how it's gotta be,"Bettendorf, IA",False
3669,benswahhh,2260320651.0,@SLAP_Train #TeamMystic  So proud of the unity here https://t.co/qm2WeqSB3c,"Freeport, NY",False
3670,josephy001,2945153180.0,Let's go!!! #TeamInstinct https://t.co/W6jT43kvh0,"Watertown, NY",False
3671,cesarslaysall,2730263771.0,#TeamMystic https://t.co/y9CfDj54bF,"Corcoran, CA",False
3672,bomadisonlee,4267149263.0,"@Selzerj_23 @NickMarks817 @Temple_Chad @bj_jonesie14 @Miss_Paige13 team mystic, case closed.","Van Wert, OH",False
3673,DakotaBernhart,2736163112.0,"@kierstingill17 @omgeraId RP reps team instinct, so I guess you're a panther now","Missouri City, TX",False
3674,1AppleFan,43912531.0,@TeamInstinct_Go I've joined a team. #TeamInstinct https://t.co/L67xl7KmeQ,"Prospect, KY",False
3675,dxmak_,2302425944.0,#Valor 🔥,"Fresno, CA",False
3676,WaleDoe_,239232967.0,#TeamInstinct 🌩 https://t.co/XszT0YQOdG,"Chicago, IL",False
3677,MarkCarsonMusic,803612108.0,Team mystic ftw,"West Columbia, SC",False
3678,all_dun,428618657.0,@EliseReynolds3 YAAASSSSS #TeamValor,"Perrysburg, OH",False
3679,LittleReyTheMC,167183764.0,Anyone who's team instinct should head to gallardo park and add prestige to the gym there!,"Soledad, CA",False
3680,alexjon,24463474.0,Go #TeamMystic  https://t.co/4WQGApMJXM,"Portland, OR",False
3681,LittleReyTheMC,167183764.0,Team Instinct https://t.co/k7undX3WnN,"Soledad, CA",False
3682,PokemonGoPR_,7.514815630119485e+17,"Thanks @nerdist &amp; #TeamInstinct 
Esto puede ser util🤔 https://t.co/rNC2yrjiWV","Universidad, USA",False
3683,DJNintendo17,797660293.0,I'm next on stream @EVO!! #TeamMystic https://t.co/V6RzWe6v4x,"Winchester, NV",False
3684,RealDustinRay,377218036.0,"@XavierWoodsPhD #UpUpDownDown needs an Austin Creed #PokemonGO video soon X.
#TeamValor","Rowlett, TX",False
3685,BoxOfCans,628016759.0,@MrsBoxOfCans hatched me this bad boy today from a 5km 😊 #TeamMystic https://t.co/vF1qtEd99a,"Santee, CA",False
3686,RarePokemonHere,7.54038539944235e+17,#Dratini spotted behind cherryhurst park gym. #mystic currently controls the gym. @GOCatchPokemon #pokemon #houston https://t.co/B5FktOGURG,Cherryhurst Park,False
3687,braydenshep,632209772.0,@ZHostovich is that your fucking solo Hypno on top of the hill?? #TeamMystic,"Pennsylvania, USA",False
3688,coveryoursnacks,116264001.0,#TeamMystic bitch!!!!,"San Jose, CA",False
3689,sid_172,252350398.0,Niggas on Team Instinct be like..... https://t.co/Mfu6M3JFwI,"Sacramento, CA",False
3690,PkmnExcavation,1347829340.0,"@PkmnExcavation Here's the link if anyone's interested in purchasing! ^_^
https://t.co/kTtGEBekeu","Honolulu, HI",False
3691,ginalicious_,150982812.0,@UndergroundZell 🙅🏻 #teammystic,"Beaverton, OR",False
3692,tyleromills,467123971.0,@MikeyConlonMMA plus Hillary Clinton is on team valor so I quit valor,"Greater Northdale, FL",False
3693,playhouseAK,2736517080.0,Look who is holding down the gym in the parking lot koots!! #playHouseAK #TeamMystic… https://t.co/rn12I76SN7,"Anchorage, AK",False
3694,Francis_CW,24555670.0,No doubt YG is Team Valor,"San Francisco, CA",False
3695,kiIIercutie,1097920003.0,@_gangstertaylor team instinct is the best get out of here,"Long Beach, CA",False
